Gene,Sample_1,Sample_2
NPPA,217.6627194886,266.476086919
NPPB,135.9573557509,132.1327291772
NPPC,11.3965551309,11.6687021189
NPR1,41.255617696,71.4599692445
NPR2,70.1108902051,70.4819904831
NPR3,105.2539522236,93.3873929779
NPRL2,777.3401904815,923.7922998386
NPRL3,227.674218348,243.011688397
NPTN,2157.70160153,2365.81237848
NPTX1,105.7979890729,136.1918316002
NPTX2,35.3430303727,39.7290296997
NPTXR,36.5656915473,30.8734969947
NPVF,33.5323054008,28.0394219776
NPY,97.1019499096,89.3465037334
NPY1R,86.3980700476,59.7357708888
NPY2R,65.0463439505,56.1055825719
NPY5R,390.7901144626,347.001947985
NPY6R,360.3735591706,321.0590239272
NQO1,211.796842246,272.11562889
NQO2,231.7774564433,346.3219124308
NR0B1,51.091732503,64.9937177129
NR0B2,52.3724764037,63.6431445364
NR1D1,427.22206416,362.493275664
NR1D2,553.055022211,506.697678306
NR1H2,404.21865988,422.144815648
NR1H3,175.2486561241,237.9263731152
NR1H4,55.8955189314,44.3954607022
NR1I2,84.2305644199,84.0510999318
NR1I3,48.2380250652,46.3199027045
NR2C1,261.280610087,271.657221514
NR2C2,77.3192656124,81.9904595906
NR2E1,19.2230011345,19.2079225056
NR2E3,40.9314213618,38.7683089306
NR2F1,137.1481998611,143.2221956888
NR2F2,32.7747832837,29.5511163693
NR2F6,15.6808777955,23.6501456802
NR3C1,1412.31539057,1411.24052446
NR3C2,308.7762715819,243.7251939484
NR4A1,159.3187177152,223.7841039278
NR4A2,614.3166174701,488.0216326338
NR4A3,155.1173192789,277.8671118631
NR5A1,32.7253741727,40.3609115566
NR5A2,47.8413720643,51.1424566348
NR6A1,125.9156575763,148.4079159804
NRAP,18.3861090783,17.8242765894
NRAS,588.87166446,611.084871024
NRBF2,264.2514896712,315.055418263
NRBP1,386.77356434,450.019928883
NRCAM,216.0913581336,193.3923119181
NRD1,1287.354122114,1464.07118879
NRF1,222.783367238,221.330621535
NRG1,133.9712596684,128.007558019
NRG2,16.0354231035,18.352446202
NRGN,43.5050270592,106.9046398612
NRIP1,544.3202384563,565.9647571559
NRIP2,110.0652753372,76.2462678248
NRIP3,435.953666954,412.338168964
NRL,19.7712091104,20.8546505372
NRN1,240.0090703441,265.762019588
NRP1,41.1930249129,97.039905507
NRP2,34.3578265906,48.3639073772
NRSN2,122.5074849538,122.1034324843
NRTN,4.6132383398,5.4475543868
NRXN1,66.2881088277,58.6465283908
NRXN2,12.1639455174,15.2770692527
NRXN3,10.7776078133,12.6829014779
NSD1,299.422122582,279.794322606
NSDHL,152.2117166806,184.219617085
NSF,751.033612095,872.55055856
NSFL1C,797.60016984,813.93905479
NSL1,836.326566101,792.524526652
NSMAF,1035.199089995,1147.568814405
NSMCE4A,828.083800482,800.503363876
NSUN3,589.059643153,598.855201709
NSUN5,791.625393214,769.70887578
NSUN5P1,281.7279816394,390.1678477381
NT5C,196.8537613732,185.293617582
NT5C2,478.554792626,525.213755389
NT5DC2,405.9422532166,591.3681014205
NT5DC3,230.614651952,209.898199857
NT5E,296.0184599752,181.3206284233
NT5M,38.9077330344,34.5192957103
NTAN1,355.7420633134,421.29633327
NTF3,45.5397601728,46.0807104143
NTHL1,111.6382884452,129.8846167778
NTM,18.6630059444,27.5769394761
NTN1,52.0359501919,55.5438800111
NTN3,21.375358653,30.5332087231
NTRK1,16.0960305931,25.1186044945
NTRK2,101.7447922473,106.5030929546
NTRK3,358.26157479,335.959845654
NTS,95.4247988542,79.6315906421
NTSR1,19.7032237119,18.0099434434
NTSR2,9.4969164211,9.9064479054
NUAK1,183.5161301004,179.7633910051
NUAK2,1421.293377116,1294.678766996
NUBP1,295.4983211678,355.2852335348
NUBP2,599.114044488,662.257713044
NUBPL,144.9019020197,129.3101290716
NUCB1,596.716740127,712.548314295
NUCB2,1655.708791887,1826.97540942
NUDC,1202.91469133,1249.444181408
NUDCD3,469.372402276,437.671744205
NUDT1,102.034900166,107.1971700892
NUDT11,65.4807550103,42.869164746
NUDT13,123.3674383666,117.1277030164
NUDT15,340.3003188928,352.6936355503
NUDT18,229.8942348083,210.2742336136
NUDT2,182.4939922252,234.2632136826
NUDT21,600.533454737,648.855552587
NUDT3,682.493877042,656.731035443
NUDT4,211.4056742131,218.140212876
NUDT6,17.6517336524,24.5636348324
NUDT9,485.260356149,522.105602609
NUFIP1,182.6792263522,189.2243402618
NUMA1,343.7404937092,343.1091059416
NUMB,276.77197448,327.993926089
NUP107,1254.438844887,1259.876716209
NUP133,423.624297195,493.824785148
NUP153,1687.33984967,1623.247909865
NUP155,183.3925916785,207.2885333574
NUP160,192.1661855238,201.4146132135
NUP188,201.204862507,209.897944731
NUP205,641.836046408,638.909408533
NUP210,740.663841179,694.029826087
NUP214,993.174901956,919.71328308
NUP37,560.979694596,577.917535135
NUP43,423.3718973371,589.3968731793
NUP50,158.2837083934,168.566214934
NUP54,825.503015362,924.080404603
NUP62,338.9405084125,441.8669801917
NUP62CL,21.919566524,30.6019529664
NUP85,649.026277748,694.778915374
NUP88,919.547187492,981.837110531
NUP93,178.3021331088,254.0504172359
NUP98,464.072953029,500.040686361
NUPL2,317.8685804704,354.295842452
NUPR1,199.2058060497,304.7316080846
NUSAP1,390.2542748464,425.5145727738
NVL,155.2604091903,196.3826144652
NXF1,2317.219072703,2281.72119422
NXF3,17.4464779592,13.8051358699
NXN,167.1016427353,172.405327491
NXPH3,348.1170323572,364.2442775514
NXPH4,180.4537339399,175.22266118
NXT1,786.371209271,722.118537739
NXT2,384.14949472,378.851620077
NYNRIN,20.4252570336,21.8354903924
NYX,180.390730831,171.6549471592
OAS1,559.72462508,710.3681487696
OAS2,647.189213728,720.218384223
OAS3,465.963069933,638.471129388
OASL,640.709175816,756.10178097
OAT,1061.560099754,1240.879915173
OAZ1,9938.30040725,9778.0939424
OAZ2,932.438462271,1005.839260979
OAZ3,97.3563040238,123.3708529176
OBFC1,718.243080751,647.231339695
OBFC2B,139.6163521804,152.4441920622
OBP2A,29.733953608,35.8482053426
OBSL1,23.7564698302,24.1189599254
OCA2,111.1969843267,105.0488731249
OCEL1,296.697528909,316.602584693
OCLM,181.9964162047,185.1881085452
OCRL,340.306990785,346.976545633
ODAM,78.602515765,77.5947924666
ODC1,4339.615317189,3650.546901544
ODF1,157.17670431,148.6325501888
ODF2,107.1500657468,93.4047302777
ODZ3,14.7599899224,17.725363749
ODZ4,24.3629067912,31.4320957546
OFD1,2409.665745399,2115.851138461
OGDH,524.931385111,411.270684475
OGDHL,23.2310890996,22.1999328932
OGFOD1,563.867431964,525.884533134
OGFOD2,437.129549243,472.518515925
OGFR,298.114866585,335.927025596
OGFRL1,275.7623791524,356.2460124582
OGG1,138.5829535636,151.6910534958
OGN,14.3634685694,15.251039552
OGT,1851.210363907,1650.092116123
OIP5,235.1744249482,225.2573380902
OLA1,1676.807715876,1633.16455214
OLAH,51.6024193421,54.7782904264
OLFM1,25.8057879856,34.7039637484
OLFM4,31.9835461799,74.5633886362
OLFML1,153.6517702976,147.1364301925
OLFML2A,177.6022313277,175.3946487377
OLFML2B,138.4044386495,159.3302328848
OLFML3,115.9942380285,114.5649002391
OLIG2,65.9038773843,77.5674577671
OLR1,121.5888054822,148.1090470011
OMD,65.0623095143,56.7462383717
OMG,445.1764370136,375.7471109244
OMP,32.0737703201,39.1424377561
ONECUT1,53.7352308644,58.1127805893
ONECUT2,126.3543034256,132.4755338822
OPA1,895.159416257,802.560953865
OPA3,69.7996844237,73.7756285231
OPCML,81.4467305089,70.678495617
OPLAH,45.0589430494,47.3740289766
OPN1SW,80.7445206148,58.7440151352
OPN3,1172.8443352875,1103.693966251
OPRD1,53.0266384982,50.432061217
OPRK1,209.1311593687,193.62673827
OPRL1,135.7794134086,130.0662479273
OPRM1,25.2594360504,26.7528483758
OPTN,880.235021063,802.437670581
OR10C1,151.0445492911,140.8051469884
OR10H1,212.136206723,202.351269133
OR10H2,19.6742606962,21.7693658454
OR10H3,488.155039052,459.562294481
OR10J1,161.1050482767,134.7691210027
OR11A1,20.8881727295,22.7011279525
OR12D2,149.0502952931,147.1660071372
OR12D3,296.341839381,226.8908067139
OR1A1,41.9308258054,42.9759264147
OR1A2,46.0290297025,60.1805349629
OR1D2,385.957645327,383.476132508
OR1F1,499.576830373,409.517628102
OR1F2P,12.6822676066,12.7958493529
OR1G1,139.4059289048,121.3152589741
OR2B2,178.285498545,160.0727047726
OR2B6,222.1513130133,197.8738099287
OR2C1,224.466331451,214.720004643
OR2F1,32.1553291148,37.6356306279
OR2F2,107.0159751014,103.8822498416
OR2H1,116.8954706395,85.1724863106
OR2H2,65.2578315372,69.0111124785
OR2J2,39.0841872597,33.290099499
OR2J3,21.5523471228,21.852347771
OR2S2,271.2412228518,256.4890842056
OR2W1,227.6064996841,197.1744691982
OR3A1,15.2398733222,19.6556451717
OR3A2,67.7801683064,67.3649163026
OR3A3,259.979288528,256.232575489
OR51E2,43.1152446068,50.9918920774
OR52A1,199.1100104706,170.0715653836
OR5I1,188.685986189,173.2051087602
OR6A2,436.52549293,372.22079038
OR7A10,22.4751639255,19.5945738573
OR7A17,185.3645686246,140.6769602209
OR7A5,29.5926620711,31.6667284866
OR7C1,95.2457790811,92.0890586848
OR7C2,19.723937056,19.3083982397
ORAI2,335.3266932967,320.7547687746
ORAI3,895.475900456,904.947851099
ORC1,76.8470068235,90.0030421116
ORC2,206.8102993801,225.2111728731
ORC3,404.020470846,418.039264094
ORC4,216.732226159,230.042179137
ORC5,128.0011949895,142.551566523
ORC6,214.2493834675,229.8718613086
ORM1,22.1426434475,53.0859872742
ORM2,26.689477071,35.5133968293
ORMDL2,1535.43932986,1626.78006824
OS9,1698.570448176,1922.818409828
OSBP,752.836992032,755.510133233
OSBP2,28.5193159733,30.3657835897
OSBPL10,1387.2739540643,724.9188542308
OSBPL11,469.562465615,501.761559548
OSBPL1A,114.6545039469,142.1826530568
OSBPL2,443.409285149,457.803834991
OSBPL3,475.503598736,439.245853897
OSBPL7,37.343790515,33.9400711099
OSBPL8,2160.906746692,1989.976631088
OSBPL9,1352.142865181,1485.18485893
OSGEP,265.4634880387,267.9462460081
OSGEPL1,169.0437721266,153.3746708093
OSGIN1,81.7439147394,93.1507967483
OSGIN2,214.302085636,203.174527075
OSM,15.3704169653,52.999020312
OSMR,106.0077658107,94.5154910527
OSR2,119.9117512025,148.175055141
OSTF1,1128.869990463,1105.035606697
OSTM1,506.092981497,511.784518588
OTC,41.2023110625,36.4311023552
OTOF,11.1823332664,11.3486072326
OTOR,163.1211588021,155.2034866046
OTUB1,952.61508098,971.231751438
OTUB2,39.8684929634,45.9257423527
OTUD3,393.491626527,344.417951806
OTUD4,156.3253853576,159.6593776456
OTUD7B,11.678768191,14.7308272554
OVGP1,277.6782563786,242.110703213
OVOL1,72.9368400109,85.3293379735
OVOL2,282.5467730239,273.469386555
OVOL3,11.6155695121,11.6837631678
OXA1L,2091.957332176,2188.167221764
OXCT1,807.275237347,760.521282773
OXR1,222.8821185286,270.717968217
OXSM,469.206406655,526.003738229
OXSR1,833.901223581,971.559442606
OXT,77.9887874336,71.9187447214
OXTR,261.3262028954,242.696907578
P2RX1,124.5332920528,227.2860973181
P2RX2,55.1577834642,66.9068187187
P2RX3,16.0749941735,16.5769558671
P2RX4,953.670340033,1133.80427538
P2RX5,4003.0025086289,2722.96277095
P2RX6,30.0516466834,33.9019686427
P2RX7,179.821820348,220.0670300188
P2RY1,108.3050650454,105.052119788
P2RY10,372.0846455254,396.5897036345
P2RY11,56.9034518737,69.8970098861
P2RY13,83.8580960157,201.8369807998
P2RY14,399.9815643435,629.1130245634
P2RY2,14.9718979941,38.4099520254
P2RY4,328.372735005,323.641229466
P2RY6,196.2582773493,264.6107549358
P4HA1,1282.125857508,1421.753815548
P4HA2,181.8763844822,247.2519957486
P4HB,4016.99487382,4662.80183
P4HTM,1234.348289386,1218.40784145
PA2G4,406.773749569,381.0748486962
PAAF1,191.8195482502,239.1833806692
PABPC3,4730.25808552,4359.40693897
PABPC4,7534.66529951,7583.8716299
PABPN1,3424.17096828,3310.976321204
PACRG,114.4219997788,107.7089942586
PACS1,47.3235010954,51.1309891611
PACS2,299.36036083,316.274937125
PACSIN3,9.6642102176,10.0402025898
PADI1,401.469179221,411.047458929
PADI2,167.3061927472,283.8988550606
PADI3,53.6534293368,67.1045392049
PADI4,33.7291307101,76.4111427722
PAEP,15.3487740272,17.0800863756
PAF1,322.962524099,355.828606649
PAFAH1B1,677.435763007,666.34926312
PAFAH1B2,89.2454720605,105.6906847748
PAFAH1B3,367.439559705,381.326178337
PAFAH2,209.796336205,234.738245462
PAGE1,165.6913360288,176.8302500311
PAGE4,133.2556437387,146.72705452740001
PAH,78.2907299024,74.3379564422
PAICS,840.334848413,967.435505141
PAK1,48.5360479656,80.0486574348
PAK1IP1,125.2476839296,155.6779789441
PAK2,1261.243582308,1178.428922478
PAK3,190.4744936866,167.802531448
PAK4,112.2097774343,144.6575516752
PAK6,149.0513696269,134.3522157761
PAK7,44.1897154883,53.9927813947
PALB2,229.1390056962,233.0022246354
PALLD,90.8716744959,165.4760807963
PALM,189.8605809783,218.3929848579
PALMD,25.8697157017,25.4385733217
PAM,547.5134037858,794.871110839
PAM16,32.530416053,36.0309197694
PAMR1,43.1414666858,43.604367944
PAN2,422.938746866,475.197091124
PANK2,873.821425119,934.182233166
PANK3,179.3708688554,213.013319738
PANK4,327.456205502,348.755367589
PANX1,300.267780174,305.822781343
PAOX,323.381067763,328.6238301802
PAPD7,1430.752783548,1572.249383408
PAPOLA,1836.011976259,1796.56022185
PAPOLB,9.5040085257,9.9266234533
PAPOLG,66.8083085325,65.8837863374
PAPPA,79.8634053325,85.9376338486
PAPPA2,389.314566852,336.187473017
PAPSS1,1782.730750878,1744.614176549
PAPSS2,116.4664387568,124.1542611811
PAQR3,166.9560549412,160.003156982
PAQR4,194.898889164,215.485316277
PAQR5,22.4936768965,28.3331052948
PAQR6,382.7148364396,396.8627492494
PARD3,76.2358123557,85.4153401536
PARD6A,302.761029905,306.236726983
PARD6B,23.0176191235,22.317880239
PARK2,122.9614492249,119.8780813819
PARK7,6731.28136237,6651.62409203
PARL,1391.599579472,1429.757534928
PARM1,569.068685023,657.016269947
PARN,1033.587589679,924.807843
PARP1,2433.793691319,2185.786029085
PARP11,116.1279466547,113.0876636267
PARP12,1561.407017857,1559.360249632
PARP16,695.730099351,614.703492615
PARP2,493.08226947000003,518.455725706
PARP3,168.8795826331,151.3834076764
PARP6,1623.894694626,1618.378823792
PARP8,1652.144085791,1528.348545818
PART1,262.2043132063,243.626829785
PARVA,19.1735479462,20.9556903151
PARVB,367.963205046,401.341477832
PASK,1208.250059694,693.893093793
PATZ1,370.725946281,346.659325356
PAWR,137.0389000859,122.4686286647
PAX1,110.2207673664,117.5115192954
PAX2,115.856704375,115.8901433808
PAX3,47.5697221952,45.0142829421
PAX4,93.5614866421,98.6040963118
PAX5,38.0219063718,38.3454176786
PAX6,24.3056201516,23.0630840865
PAX7,80.6895228521,91.7001513655
PAX8,127.0490517569,133.0924811899
PAX9,154.8515401549,143.5888968148
PAXIP1,543.455326474,506.397309168
PBK,141.1806570266,170.5866123323
PBLD,87.2307588372,98.6229676079
PBOV1,6.4022669745,8.3220972518
PBRM1,1008.217397065,1092.677894242
PBX1,8.9011533708,16.9515173926
PBX2,121.9851039157,120.7803545694
PBX3,545.762692814,516.984066804
PBXIP1,1063.9363452231,812.344218192
PC,59.1737327526,58.2397370182
PCBD1,151.729957768,182.716418868
PCBP1,7194.52934367,7325.93369926
PCBP2,12039.64586775,12107.66679522
PCBP3,149.0422218724,147.2443309222
PCBP4,283.729259928,271.453360206
PCCA,231.478026283,239.0749462872
PCCB,479.627539421,559.760274758
PCDH1,73.8641102179,71.0578921951
PCDH11X,119.5203423513,121.1238080036
PCDH11Y,14.527758627,18.3736763661
PCDH12,60.7057746737,74.2879685134
PCDH17,437.64733579,368.020618076
PCDH7,52.1620176246,48.397292502
PCDH8,26.3685249467,22.827449242
PCDH9,365.6009729348,354.9922391197
PCDHA10,23.9377035292,23.1465434502
PCDHA2,17.6895214428,19.8605790924
PCDHA3,36.8066187313,30.1403100662
PCDHA5,18.2720641828,24.0461991416
PCDHA6,44.7325766984,54.4849968605
PCDHA9,112.8364421177,105.1341248454
PCDHB1,191.5844134009,170.0643860198
PCDHB11,45.5261636475,56.054720535
PCDHB12,38.4821845649,54.0412828785
PCDHB13,10.6025893356,11.4515430473
PCDHB17,12.336263233,17.3491612928
PCDHB6,193.1537869127,214.045112928
PCDHB8,32.8348623616,30.7898922471
PCDHGA1,318.979866704,292.757058671
PCDHGA10,12.8724449168,13.0487358645
PCDHGA11,22.3652099904,23.8411225638
PCDHGA9,19.3248065878,19.0823721038
PCDHGB5,243.1439597554,218.6450994374
PCDHGB6,16.5184776255,19.8822329405
PCDHGC3,127.0275933135,134.5784550426
PCF11,779.010823306,688.760867238
PCGF1,548.179368073,567.248057479
PCGF2,298.354458023,301.565715955
PCGF3,257.506142353,299.671667441
PCID2,1132.911588734,999.698162717
PCIF1,592.819962806,551.441341063
PCK1,40.73413366,34.5255460334
PCK2,495.493142312,568.192597914
PCLO,124.3298255089,105.6479647194
PCM1,637.22220676,593.852182595
PCMT1,1052.518394478,1149.658525599
PCMTD2,1469.224931009,1285.428515785
PCNA,1238.381351628,1335.531340593
PCNP,5731.63407675,4978.6177765
PCNT,662.108455171,586.581983909
PCNX,145.6239473955,205.6281754267
PCNXL2,306.6267839488,244.8856158802
PCOLCE,45.7057712977,52.3231593524
PCOLCE2,81.6271588532,75.8692472154
PCP4,36.0373380767,39.531211206
PCSK1,21.3032853924,21.4165912837
PCSK1N,160.0417411502,166.8995481356
PCSK2,65.2605712155,57.9820262612
PCSK5,135.652352675,173.3617610357
PCSK6,47.8775318478,50.9309269501
PCSK7,553.2624320912,581.9916244606
PCTP,73.4788585447,207.0260605123
PCYOX1,86.2993115781,86.2781002109
PCYOX1L,659.861862919,776.031116324
PCYT1A,45.0002520255,66.6620337428
PCYT1B,70.240017522,78.8577932913
PCYT2,407.545643534,400.944438528
PDAP1,30.6337596474,37.3898620244
PDC,69.9753283637,66.5684157714
PDCD1,262.611845626,146.27084296500001
PDCD10,3297.02736621,3043.92233624
PDCD11,553.517715152,568.488917916
PDCD1LG2,24.1900042306,43.4667942353
PDCD2,332.018223115,323.19687756
PDCD4,1690.587524608,1216.84624429
PDCD5,134.4980474067,163.246774481
PDCD6,789.776571096,845.618333645
PDCD6IP,2896.72317022,2819.10651471
PDCL,290.797792714,287.403402895
PDE10A,163.2907836808,152.7163789867
PDE11A,108.427140094,116.7912771544
PDE1A,65.9536159712,62.5664056071
PDE1B,40.110073929,37.2453533442
PDE1C,419.432373954,366.944960587
PDE2A,51.7480886681,52.4749763542
PDE3A,22.6494364087,21.2277246668
PDE3B,794.848420429,878.015230965
PDE4A,63.1282217076,84.922932213
PDE4B,2054.5028592393,1962.0629149642
PDE4C,426.51370202,428.637319034
PDE4D,210.7202269867,201.1598970628
PDE4DIP,229.8627614331,240.5160085
PDE5A,35.4081898364,29.076934776
PDE6A,73.4541868124,92.6298268193
PDE6B,78.561238148,75.4892596763
PDE6C,4.8019393389,7.4580315151
PDE6D,393.853336503,418.854054696
PDE6G,43.4830448397,45.9394314003
PDE6H,27.4891620401,26.3711904928
PDE7B,111.4333206664,110.7997010966
PDE8A,439.770443641,496.930313178
PDE8B,238.205474377,241.5320892238
PDE9A,106.3696675269,170.5499349249
PDGFA,55.8574027053,75.0987474669
PDGFB,131.5267870862,132.9245791029
PDGFC,257.1002751479,323.7975923052
PDGFD,365.3382404393,357.3910521742
PDGFRA,45.6563749997,52.2177270126
PDGFRB,60.3531327551,78.7030208834
PDGFRL,27.8497573692,64.9933543718
PDHA1,1153.246642815,1233.574463048
PDHA2,200.274336,196.114860949
PDHB,882.243387548,946.923151096
PDHX,392.086296066,412.02518559
PDIA2,67.4833174325,67.1910602817
PDIA3,3895.648463706,4247.767785036
PDIA4,1273.154301809,1548.812908902
PDIA5,756.91220551,872.054475813
PDIA6,2832.011457756,3166.149353716
PDK1,311.7522452717,448.1245543476
PDK2,294.857614259,291.061420597
PDK3,94.334600346,99.3760857206
PDK4,89.3236122149,95.8572254349
PDLIM1,3655.83018832,2775.869542667
PDLIM2,770.3137272948,649.8022912922
PDLIM3,27.8051429721,27.4281127976
PDLIM4,39.0106935223,47.2392408396
PDLIM5,200.244085159,204.189095046
PDLIM7,58.971638351,65.429486908
PDP1,593.64121855,578.322306708
PDPK1,378.071844602,381.3011449454
PDPN,33.1456658862,51.5226802551
PDPR,374.900221712,363.061707517
PDS5A,553.185262965,497.317044621
PDS5B,484.585711467,446.041595625
PDSS1,264.884056215,294.524937748
PDSS2,174.4704299062,225.058538949
PDX1,62.7349594257,59.1034980376
PDXDC1,1367.471106921,1283.773042622
PDXK,553.651309243,763.943185885
PDYN,33.677221926,29.2190277482
PDZD2,46.7391498877,57.3828454663
PDZD3,38.4656326133,36.6232921363
PDZD7,165.5183325267,205.2024996776
PDZK1IP1,39.6715059267,40.9117017237
PDZRN3,22.8025550777,24.2197249122
PDZRN4,103.0664162667,92.4819458311
PEA15,793.237418396,1016.104548613
PEAK1,61.0406300978,66.5036560317
PEBP1,1954.357616616,1823.90248226
PECAM1,1132.6668839258,1336.9975279723
PECI,510.124797858,558.4659833386
PECR,58.3569615721,45.7304431964
PEF1,1101.985446646,1139.292096694
PEG10,141.4212855599,115.4964657248
PEG3,39.6030982441,35.7054370746
