Gene,Sample_1,Sample_2,Sample_3
INSRR,22.8349777415,21.8863991334,22.5463165573
INTS1,210.232317278,148.274942855,162.420123304
INTS12,458.668664278,546.112277188,502.022741866
INTS3,681.302429551,859.92623384,753.463735815
INTS5,506.106849682,489.253263538,442.933618635
INTS6,820.299897278,671.80280527,705.66130574
INTS7,188.1048058448,114.4661658706,135.5359040283
INTS8,1099.905682399,984.818745248,1055.913321746
INTS9,573.070594389,792.216742089,527.23751921
INVS,199.882065435,208.592351215,185.120330617
IP6K1,453.543299678,558.019287057,672.0161831
IP6K2,674.264445585,778.48360504,758.71565796
IPCEF1,1036.6033426439,870.1063257476,966.2943766442
IPO13,381.535190047,513.881282876,426.288816796
IPO4,168.5344594802,143.581346608,126.9002903393
IPO5,464.704468514,345.6587059942,334.029259048
IPO8,215.5821037198,227.420071018,184.7409884612
IPO9,463.943069148,525.973284895,353.4838989
IPP,207.4311433068,154.488097656,132.5471960708
IPPK,179.5255479258,205.788526436,217.6396044112
IQCA1,93.6017477917,142.923331668,112.3513647995
IQCB1,421.393649958,529.08090708,434.376073816
IQCC,64.8871136309,50.6523338648,56.9654553587
IQCE,143.7051125185,137.1379403998,181.648925218
IQCG,184.5812065401,295.1752374873,279.4848109654
IQCH,9.0130391907,21.371699291,14.4925554756
IQCK,153.418163326,221.623937038,191.592509751
IQGAP1,2937.783785868,1914.826886884,3046.69040933
IQGAP2,1585.711717094,1148.409845767,1423.782732495
IQSEC1,684.20060949,951.44305734,1006.091250816
IQSEC2,53.1960123444,48.7307757975,75.3464858992
IRAK1,3359.711953145,5458.15894287,4361.092956945
IRAK3,137.6474847104,100.9878758767,164.6078355397
IRAK4,366.1480739,371.534516664,371.898503601
IREB2,156.4063633747,109.7640852185,118.9345113245
IRF1,2496.1282909,2587.489323475,2709.487117023
IRF2,1055.544653086,1250.186866041,1564.02905864
IRF2BP1,180.0981699401,184.1854889359,230.0780383969
IRF3,680.801125536,458.104789673,416.453619735
IRF4,538.391675804,739.306099242,572.813267391
IRF5,343.374339205,241.914313239,405.334901034
IRF7,1188.396884753,1300.613491519,1662.218904493
IRF8,2089.4043035884,2973.1850063244,2233.776416161
IRF9,1850.017189023,2072.069901606,2316.69994621
IRGC,50.3237305167,74.175259071,48.9155608995
IRS1,47.7607806335,112.514675158,38.6573232294
IRS2,899.697241161,3033.546493138,3123.689435382
IRS4,119.3424983093,159.7164232664,134.0518894173
IRX4,36.3198720858,75.8948089313,59.0071732546
IRX5,42.1417394806,72.431224888,63.4571446216
ISCA1,1033.662975391,1226.311304049,1254.684488869
ISCU,3286.80623087,5012.56231034,3514.83008827
ISG15,3052.599554365,2196.224687979,4834.658953957
ISG20,2276.6467911437,3241.3767054891,2692.3462756675
ISG20L2,654.282012531,683.131117747,573.069041815
ISL1,71.4018217371,148.3855634157,91.647061662
ISLR,75.8978661425,95.3373082376,91.590049848
ISOC1,811.395239025,544.96165139,673.724007978
ISOC2,363.874963999,336.296867978,347.707700378
ISYNA1,199.4605727907,189.3277721638,266.4030398243
ITCH,479.670716826,606.164247289,548.436848091
ITFG1,937.55123583,945.471448115,1168.42417088
ITFG2,80.6879694334,60.4822666352,49.5708561152
ITGA10,273.360249566,546.272844148,326.29651386
ITGA2,281.2982119111,621.9823655213,375.524304677
ITGA2B,35.4259995941,70.1129776384,78.5565284209
ITGA3,142.2945574727,105.3742465314,144.2522346018
ITGA4,754.84281466,935.680302273,506.0781120532
ITGA5,576.944353359,627.066429218,685.6978351173
ITGA6,378.3514514832,439.8798682172,273.2829148752
ITGA7,18.4755699138,16.7403321327,17.4385573502
ITGA8,105.1994575653,248.9598925911,126.9012847957
ITGA9,60.291759664,102.3087115038,104.6829729966
ITGAE,1835.636476754,2051.7866799,1277.011169072
ITGAL,2942.830509764,761.429299574,1076.660324023
ITGAM,2736.8226178773,2316.5703184234,3348.0369626865
ITGAV,520.874393498,391.002104775,650.349751502
ITGAX,691.3642787906,1038.0843278179,1681.5357825973
ITGB1,12.1518400716,13.3819879013,12.5624608435
ITGB1BP1,415.753962099,332.590189663,340.907721807
ITGB1BP2,13.3425359573,15.2605357228,13.6353155408
ITGB1BP3,39.58151328,24.7326917708,40.1605978682
ITGB2,7872.895503752,4368.411639106,6903.32987398
ITGB3,118.1463930466,127.6410443314,136.4215880385
ITGB3BP,570.159037575,610.560976832,358.411380991
ITGB4,22.1584277658,21.0692402218,23.565890777
ITGB5,161.1022509725,129.7564518805,385.6754199793
ITGB6,31.1214428851,59.423903083,36.6018230934
ITGB7,1579.8065376452,1033.833568153,643.3253191332
ITGB8,80.9095880553,108.3707022558,103.7341028578
ITGBL1,4.5741646761,7.845900737,7.9941785092
ITIH1,49.0092240831,64.8310623239,49.4412813364
ITIH2,211.466552071,446.139171836,265.681078595
ITIH3,74.9618244887,97.3529258401,56.7298311616
ITIH4,159.1624178667,230.535567145,204.3522808298
ITIH5,104.5488613559,182.8903727767,132.6160535025
ITK,3285.9416267182,1334.0336491004,1047.330362272
ITM2A,1880.8737826462,1027.8353325916,763.0509898151
ITM2B,7791.08644955,10010.39085522,10180.67560428
ITM2C,468.8064623151,1696.2758193374,660.6283064591
ITPA,1039.901305806,717.2067165744,714.202001948
ITPK1,561.71419094,721.695415468,946.119772058
ITPKA,27.0079561414,21.138113444,22.6450417268
ITPKB,953.7962627485,709.3655378815,643.5767224738
ITPKC,352.72420036,438.799672994,391.218616357
ITPR1,376.1734643419,659.4901978352,347.328899344
ITPR2,189.565201755,183.572985604,205.132663717
ITPR3,341.0720247172,225.2462168937,117.0815306749
ITSN1,156.726213765,150.6952579585,285.243085529
ITSN2,469.529955698,803.713607312,562.334569501
IVD,254.963315299,276.5239102342,220.8941272824
IVL,243.1128309919,398.7548957952,316.71071777
IVNS1ABP,2513.367297746,1310.788819823,2113.83288031
IZUMO4,127.1521733003,76.7378886403,83.8058077878
JAG1,96.3191091941,205.2550419598,240.5826370692
JAG2,246.939846375,197.558455986,219.55033169
JAK1,6388.68447402,4118.72913301,4564.78616134
JAK2,332.261150565,299.185537167,491.16414605
JAK3,167.1520573703,116.0015968904,130.3286377195
JAKMIP2,520.749969187,399.020109102,388.41282614
JAM2,102.4504134462,293.9998083812,146.5398987484
JAM3,183.1362341001,376.929966858,159.1806936176
JARID2,1087.678415138,1520.614456067,1430.630037887
JHDM1D,942.005885545,1032.006946241,1053.132897763
JMJD1C,497.240741873,1467.438518164,1537.258837269
JMJD4,120.7562361371,89.3896886722,81.6843071985
JMJD5,118.977516088,136.4964560784,126.7585050022
JMJD6,395.312120347,668.748804948,738.776697994
JMJD7-PLA2G4B,687.628791988,1024.49181906,631.118257798
JOSD1,922.375076292,1911.692473521,2209.384074917
JPH2,8.9398997156,9.80604093,9.9722880824
JPH3,48.9077436044,83.6815466653,62.9361341952
JRK,242.526630397,207.373635229,207.201933193
JRKL,220.3369054166,179.117107409,194.3826763854
JTB,6534.52028821,7448.35187417,6050.14998344
JUN,986.480697116,1236.0320875839,581.248737332
JUNB,2631.582805808,3491.861027548,2891.661224705
JUND,1062.315817928,2041.115371181,982.821719419
JUP,91.8855364644,155.9616580531,171.2611007313
KAL1,137.7838630735,234.2225915147,175.527067207
KALRN,87.1413225768,119.8752091255,96.1677063555
KANK1,188.9035915675,333.500342283,202.3707868167
KANK2,99.6018200273,96.9806349269,117.8927084231
KANK3,41.8615999771,27.9625988377,30.8321061508
KARS,5360.77899653,4132.00258572,3707.71903777
KAT2A,402.517567622,704.8546047,375.629629935
KAT2B,1119.195655174,780.80959242,745.166195181
KAT5,841.181964967,870.865886494,913.848760772
KATNA1,559.540577067,650.305388621,571.889353606
KATNB1,283.050850408,304.331527818,302.05080068
KAZALD1,20.7878839722,18.112954025,19.9218409586
KAZN,44.9685786762,77.9741141746,90.2948203205
KBTBD10,18.3759253201,30.5331369152,25.5899150418
KBTBD11,127.6956223056,296.3956823327,340.2489932208
KBTBD2,1073.326588813,1551.360326677,1498.995051567
KBTBD4,282.814383694,318.483204553,287.404170858
KCMF1,2830.50994236,3332.04940899,2901.29613406
KCNA1,102.2662387972,146.5553809479,125.5434295898
KCNA10,11.9164140983,15.203827411,13.6145635029
KCNA2,36.8015502914,38.2845751697,38.3732270174
KCNA3,317.9220905769,297.5587381434,102.1570317381
KCNA4,44.7295619848,68.1519894293,60.2879534693
KCNA5,13.8049898537,26.7733677813,23.3562248921
KCNAB1,52.6355034342,70.90402553,66.2283060525
KCNAB2,314.6472484383,170.2535886065,231.2466830785
KCNAB3,135.9978217849,207.2574344773,182.5614296835
KCNB1,124.7065557168,166.8602699968,128.1702984011
KCNB2,63.5177968444,111.7770063222,74.4314357325
KCNC1,70.3264247329,67.8093996483,76.9419314172
KCNC3,96.00906534,154.0486540348,109.2512157489
KCNC4,86.9645282675,109.7401491856,88.1984890908
KCND1,51.7355933594,42.542364018,54.7416315103
KCND2,24.2746300408,53.3821566214,26.9581060874
KCND3,35.6357445079,32.9118722803,37.6992436564
KCNE1,104.5194544336,157.5388373077,123.0310464785
KCNE1L,74.2861831076,96.9858243703,75.8664798267
KCNE2,22.4901134671,29.4377154295,26.9890614491
KCNE4,38.3994111061,45.7834878968,31.0227663401
KCNF1,62.6946074131,68.9425923378,72.6152748537
KCNG1,16.2588076646,18.8188278233,17.7336930325
KCNG2,17.215527785,31.5537434774,17.8404068564
KCNH1,17.4862201877,26.3724473533,18.5913453024
KCNH2,77.8232561016,345.3747166317,322.611399294
KCNH4,66.9593857508,66.3223641834,72.4230534062
KCNH6,18.1208809645,20.9119387113,17.7669994196
KCNIP1,99.2598592171,164.6333158572,105.8007410479
KCNIP2,81.1133589792,77.4317064925,71.4190975707
KCNJ1,18.1768769908,22.1113228034,22.9343171756
KCNJ10,125.0359595957,170.6295951562,127.4235933644
KCNJ12,19.5688261527,46.7033748411,33.7203381835
KCNJ13,11.3351600655,15.8585864917,14.9383835851
KCNJ14,171.0974131992,200.891871495,182.7452422195
KCNJ15,140.7571843137,835.8945611286,909.8252985326
KCNJ16,57.8852072395,122.5301675725,68.5629652271
KCNJ2,398.1025167618,932.5961841704,1251.7234457304
KCNJ3,84.8696882044,110.1716469057,82.7433380473
KCNJ4,25.0611930111,36.0045024921,35.1777325638
KCNJ5,66.0153663842,63.8727188281,84.4764582936
KCNJ6,37.9818634226,78.2082020727,53.917484614
KCNJ8,27.6715665431,79.0873544924,75.7564293693
KCNJ9,110.5608998647,184.4636052469,131.0914069971
KCNK1,34.0869120423,39.3126288987,29.9905153402
KCNK10,99.6443284599,111.1889208961,98.0050781553
KCNK12,36.593185597,28.4070721828,17.2682010378
KCNK13,69.9579311319,47.8073852901,84.4747156792
KCNK15,34.9312704348,24.3351148371,31.2467052018
KCNK2,40.9705267639,68.0441498526,50.1775300559
KCNK3,56.2469086348,103.0615163773,65.6128958854
KCNK5,189.5282815367,129.9982786562,148.6096864638
KCNK7,28.8996028761,54.2449107391,63.27772074
KCNMA1,83.804251675,98.4001981351,147.4153701557
KCNMB1,344.518138369,371.896957161,450.240866247
KCNMB2,150.5118410853,243.631917864,200.7350175339
KCNMB4,171.020839041,271.447094287,222.178447857
KCNN1,153.5254685232,120.2372404132,152.3004889287
KCNN2,20.5389536704,32.2319262852,28.465989808
KCNN3,10.0530408132,10.9709798841,9.5607241957
KCNN4,458.35667116,535.006128168,439.852781686
KCNQ1,137.6024840729,172.1740135662,241.916581135
KCNQ1DN,100.7260041813,126.5146784132,138.3153175831
KCNQ2,16.8172546034,15.1965613546,18.0325234968
KCNQ3,118.4716025298,225.1263472551,152.1791696504
KCNQ4,56.3813750516,56.301180552700004,71.9436668419
KCNS1,235.874455726,382.030850046,308.17958494
KCNS3,86.4694501517,109.7114427529,95.790745098
KCNV1,4.6851440298,4.5978976895,4.5070415596
KCNV2,257.014394959,441.82986658,314.829409282
KCTD12,1300.2016282827,354.5719443793,1258.8221014995
KCTD13,242.5822717976,188.5839984094,273.188127556
KCTD14,82.6078805288,122.1252233654,101.1525148092
KCTD15,141.9271333516,295.846179446,237.1870675328
KCTD17,93.7306386191,49.6528802782,84.2778993875
KCTD2,454.580737963,533.853566058,500.377998429
KCTD20,542.944111297,930.120361183,607.598826231
KCTD3,62.0137057591,61.5052645488,66.3738734518
KCTD5,920.444492157,466.025113952,738.629718613
KDELC1,61.8029796701,61.183116332,54.5722967016
KDELR1,375.966654552,320.3653916594,347.1240784668
KDELR2,918.555853008,1025.661239386,829.238651612
KDELR3,141.150293092,357.21340297,174.7667947523
KDM1A,498.19682964,342.6696750244,351.750255925
KDM2A,817.200123706,748.633455076,712.390045095
KDM3A,1116.631276034,1590.642673355,1540.89004693
KDM3B,1279.833691783,1816.573228661,1478.69463988
KDM4A,351.575807646,436.970240286,388.841977569
KDM4B,424.875179413,689.767422853,621.447805347
KDM4C,550.11282752,597.942058036,498.736202587
KDM4D,37.4384775929,33.9099365021,50.1545106241
KDM5A,1073.234500737,625.37079695,683.588986676
KDM5B,533.139767621,695.657408339,672.4801589
KDM5C,579.684552705,629.090888419,587.74613646
KDM5D,845.4907051546,1785.0055813036,860.5360102632
KDM6A,284.297621204,301.886374026,355.114895676
KDM6B,503.399523702,1202.685959609,1260.666427284
KDR,40.8917722275,47.643824529,47.777725552
KDSR,409.167053598,361.293861873,409.7806499
KEAP1,614.435947962,255.0815365976,539.95265546
KEL,115.6444532304,183.3573222611,172.55529597
KERA,44.7113508966,63.1715011712,42.5712425359
KHDC1L,29.3991319746,61.8462516463,46.9501638429
KHDRBS1,2539.31389077,2785.40413325,1890.16376433
KHDRBS2,118.6204463789,222.8524149165,125.499902864
KHDRBS3,41.891490002,115.6581362821,109.0370964738
KHK,13.410204269,12.1095676905,15.2239391153
KHNYN,819.589910613,1361.534603334,1215.197139613
KHSRP,534.085899157,520.931056285,507.039730173
KIAA0020,578.759084769,506.391907554,467.299884945
KIAA0040,387.6213207674,696.6919030102,514.7730948148
KIAA0090,228.1881230568,155.4050061331,194.619401305
KIAA0100,636.473542064,557.342066268,635.219179804
KIAA0101,544.4426390423,324.0066439989,236.1569527645
KIAA0141,390.862746731,510.255511303,438.843530739
KIAA0146,126.3991662445,68.466096146,92.2074163909
KIAA0174,2559.02023192,2685.42775828,2909.81640234
KIAA0182,991.046785393,849.441249764,695.29841418
KIAA0195,376.44194029,407.554072421,330.895983636
KIAA0196,802.137516543,805.926660475,837.486921438
KIAA0226,575.206514098,777.982667265,546.697091161
KIAA0226L,100.3669285172,2291.6777184113,602.5014531388
KIAA0232,988.85812111,1475.089717845,1561.406053701
KIAA0240,581.344428235,523.588854673,509.697316346
KIAA0247,2177.781899811,2583.738579706,2987.35317388
KIAA0284,277.32282153,427.057189515,315.678824118
KIAA0317,876.820028631,1010.435038142,1191.562617938
KIAA0319,41.9254319507,65.2739952631,46.9233066696
KIAA0319L,65.7876486404,26.6245138627,66.1576475354
KIAA0355,396.050462247,615.052078962,384.311064411
KIAA0368,366.105879157,267.404801183,346.685809357
KIAA0391,939.211309345,881.729020391,693.929836496
KIAA0408,8.0419853987,9.5115575677,7.8964867832
KIAA0415,206.1600198637,249.4247191898,322.391613351
KIAA0430,996.371468201,1764.106493182,1481.787226011
KIAA0467,273.385824388,275.672881879,254.517907418
KIAA0494,1058.811613852,1341.676643337,994.907402275
KIAA0495,210.975977152,280.464332693,211.237265541
KIAA0513,401.5398852131,381.1777139331,573.110238768
KIAA0528,629.9213491988,524.3120593444,552.829873193
KIAA0556,528.366823469,655.128288343,642.34536898
KIAA0562,433.9936254556,374.7854151136,289.1538338904
KIAA0564,261.783471589,264.108626124,217.922079647
KIAA0586,299.164185185,338.336521669,308.331895233
KIAA0649,123.5946630129,138.2054273198,214.1790392651
KIAA0664,379.113019555,378.252873616,380.442004926
KIAA0753,312.78102984,387.118304585,317.289911058
KIAA0754,98.7749764846,25.2329116739,86.8730772499
KIAA0776,530.291667896,371.515133291,315.317726067
KIAA0895,26.5016242235,48.089279995,36.840474853
KIAA0907,1080.731266029,1557.913656978,1039.169871987
KIAA0913,301.110880359,250.760859945,327.136808871
KIAA0922,1024.784864967,1577.652362516,1050.126778208
KIAA0930,817.946406066,617.240302647,1050.706128327
KIAA0947,929.235382389,1025.511981688,866.074081324
KIAA1009,126.0552164612,73.6069701633,96.9623063881
KIAA1024,33.6236201028,76.5894274399,83.8736199895
KIAA1033,1125.038724373,1676.665362355,1355.272246976
KIAA1045,85.947058688,109.8054913652,107.9564165726
KIAA1109,311.85161192100003,471.491114672,400.573175518
KIAA1199,59.2974558501,118.6682158861,95.1554451142
KIAA1279,412.842676313,401.80361951,509.761925434
KIAA1310,34.5644408282,44.3834262198,46.7042341397
KIAA1456,55.3168079385,73.0111183627,54.296602256
KIAA1467,296.474504453,429.508183359,306.507018556
KIAA1539,446.825811901,535.095278824,686.395793069
KIAA1598,323.7835534647,91.0776079305,385.3967015276
KIAA1609,78.2709783724,56.3575120186,87.0069601618
KIAA1614,36.0900006204,54.4091017037,28.3001962777
KIAA1644,33.918867918,29.1351117991,42.146223511
KIAA1704,122.6887812882,83.5578944301,96.9183839823
KIAA1751,158.1012257717,291.6435496009,215.361193182
KIAA1797,301.221079959,328.749281861,286.578992195
KIDINS220,915.982230079,744.028407292,909.755644343
KIF11,134.6191177475,62.1410419874,59.9358849494
KIF13B,458.661554497,399.254670331,465.31426784
KIF14,133.5029107361,103.3016419221,83.7026850816
KIF15,101.8808992252,91.5221736282,76.6760390813
KIF16B,131.0502956438,116.0156040341,119.2044181373
KIF17,24.8567929865,27.1269965601,31.7256047411
KIF18A,37.6727569192,45.4249759694,38.220039383
KIF1A,60.0513367915,80.8346021059,57.8788935111
KIF1B,440.9919103115,412.5656748692,686.7019878999
KIF1C,26.9155785436,16.9486370035,24.5916477689
KIF20A,70.3510685158,50.4673890462,44.5053620499
KIF20B,59.1504124276,52.6032104339,35.9954269415
KIF21B,486.2498669215,313.6787101611,350.1418199005
KIF22,216.153409658,196.151545731,179.291925047
KIF23,48.285105994,35.3713471565,47.9600475843
KIF25,21.8294721748,21.4385503311,26.4237571224
KIF26B,32.8259611637,22.2968814011,30.5716736159
KIF2A,996.275872049,770.488356193,703.038540381
KIF2C,307.202889489,440.052791429,296.530752126
KIF3A,332.7812400248,227.7182883354,157.9783748176
KIF3B,370.387208634,339.375336514,329.068273135
KIF3C,260.835258553,539.762862268,356.684652954
KIF4A,150.5057129695,258.2570798754,125.9871296861
KIF5A,170.9849456167,415.9062739532,226.3687937878
KIF5B,1073.45229451,1053.471126212,919.026609889
KIF5C,111.9920552469,181.619638465,103.2653805645
KIFAP3,499.484109437,251.2120124758,439.487291986
KIFC1,216.1897164092,145.6233581952,121.7238614482
KIFC3,136.9503265733,95.5946599597,169.5469734455
KIN,410.445564381,408.701005944,476.974869783
KIR2DL1,146.000494282,10.5560130431,30.1509804635
KIR2DL3,517.330005393,627.188176987,408.890023621
KIR2DL4,483.1561800559,217.6951573832,219.3537159442
KIR2DS4,844.6573243342,321.1485526204,268.44623211
KIR3DL1,376.8032179041,105.8765868501,128.1854058445
KIR3DL2,316.5805036528,13.89954,61.8511306297
KIRREL,28.7368546217,21.579115453,27.0363923462
KISS1,36.1216437145,22.7333627722,40.2906382406
KIT,592.3243166364,3092.0397243602,2558.733680873
KITLG,30.1481602227,39.0564392839,33.4559734146
KL,24.3479746564,47.8641064667,40.9248658691
KLC1,409.66521915,380.648483147,461.262848581
KLC2,77.9529323263,108.2894900195,57.9058776466
KLF1,99.3883251673,125.5983010966,108.0213966707
KLF10,679.2265654406,802.9729590813,854.0292189134
KLF11,524.42703506,517.036742782,646.212698598
KLF12,218.0398207034,184.9042289893,134.4061153284
KLF13,298.1043594822,106.7354263512,165.6980588344
KLF15,79.4635246895,112.9493785275,81.1224131632
KLF2,3359.5537428147,5236.2018106765,2415.4112191297
